"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperNegative","","","test_get_test_suite_exception","Test retrieval with an exception caused by the API."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperPositive","","","test_create_test_plan_success","Test successful creation of a test plan."
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests.ado.work_item","test_unit_ado_wrapper","TestAdoWorkItemWrapper","","","test_link_work_items_success","Test linking two work items successfully."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperValidateToolkit","","","test_run_tool[get_test_plan-get_test_plan]",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposApiWrapperValidateToolkit","","","test_run_tool[set_active_branch-set_active_branch]",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","2","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsNegative","","","test_set_active_branch_failure",""
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","0","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperExceptions","","","test_get_test_cases_logs_error","Test logger called when retrieval of test cases fails."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperPositive","","","test_get_all_test_plans_success","Test successful getting of all test plans by ids."
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","2","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperExceptions","","","test_rename_wiki_page_logs_error","Test logger called when rename fails due to an API error."
"skipped","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","0","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperPositive","","","test_rename_wiki_page_success_without_version","Test successful rename of wiki page without version descriptor."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsPositive","","","test_create_file_success",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsExceptions","","","test_get_files_exception",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperValidateToolkit","","","test_validate_toolkit_mock_success",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposApiWrapperValidateToolkit","","","test_validate_toolkit_connection_failure",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","7","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperValidateToolkit","","","test_validate_toolkit_success",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests.ado.work_item","test_unit_ado_wrapper","TestAdoWorkItemWrapper","","","test_run_tool[update_work_item-update_work_item]",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests","test_base_tool","TestBaseAction","","","test_run_success","Test that _run successfully returns the correct output for a valid action."
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","0","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperValidateToolkit","","","test_run_tool_unknown_mode",""
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","1","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperPositive","","","test_delete_page_by_id_success","Test successful deletion of a wiki page by ID."
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","0","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperValidateToolkit","","","test_run_tool[delete_page_by_path-delete_page_by_path]",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsNegative","","","test_list_branches_in_repo_no_branches",""
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","0","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperValidateToolkit","","","test_run_tool[rename_wiki_page-rename_wiki_page]",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","34","src.tests.sharepoint","test_sharepoin_utils","TestSharepointReadDocxFromBytes","","","test_read_docx_from_bytes_positive","Test successful reading of .docx content from bytes."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposApiWrapperValidateToolkit","","","test_validate_toolkit_missing_parameters_project[project]",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","1","src.tests.ado.work_item","test_unit_ado_wrapper","TestAdoWorkItemWrapper","","","test_link_work_items_api_error","Test linking when the API call fails."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsPositive","","","test_list_files_fallback_to_base_branch",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests.ado.work_item","test_unit_ado_wrapper","TestAdoWorkItemWrapper","","","test_create_work_item_invalid_json","Test create_work_item with invalid JSON input."
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","1","src.tests","test_elitea_base_tool","TestBaseToolApiWrapper","","","test_run_with_empty_tool_list","Test that `run` raises exception when tool list is empty."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperPositive","","","test_add_test_case_success","Test successful addition of test cases to a suite."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado","test_ado_utils","TestAdoUtils","","","test_generate_diff_no_changes","Test generation of diff when no changes exist between base and target files."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsPositive","","","test_create_branch_success",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsPositive","","","test_set_active_branch_success",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsPositive","","","test_get_files_no_recursion",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests","test_elitea_base_tool","TestBaseToolApiWrapper","","","test_get_available_tools_not_implemented","Test that calling `get_available_tools` directly on `BaseToolApiWrapper` raises NotImplementedError."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsExceptions","","","test_parse_pull_requests_exception",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposApiWrapperValidateToolkit","","","test_run_tool_unknown_mode",""
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","1","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperNegative","","","test_get_wiki_page_by_id_invalid_identifier","Test extraction with an invalid wiki identifier."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsNegative","","","test_delete_file_branch_not_found",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsNegative","","","test_list_open_pull_requests_no_results",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperPositive","","","test_delete_test_plan_success","Test successful deletion of a test plan."
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","1","src.tests","test_utils","TestToolUtils","","","test_get_max_toolkit_length_positive","Test calculation of maximum toolkit name length."
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests","test_elitea_base_tool","TestBaseToolApiWrapper","","","test_run_with_tool_that_raises_exception","Test that `run` handles tools that raise exceptions."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposApiWrapperValidateToolkit","","","test_run_tool[get_work_items-get_work_items]",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsNegative","","","test_create_file_branch_does_not_exist_or_has_no_commits",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsExceptions","","","test_active_branch_existence_exception",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsExceptions","","","test_delete_file_exception",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsNegative","","","test_update_file_no_content_update",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperNegative","","","test_delete_test_plan_invalid_plan_id","Test deletion of a test plan with str parameter instead of int."
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","1","src.tests.ado.work_item","test_unit_ado_wrapper","TestAdoWorkItemWrapper","","","test_get_comments_api_error","Test getting comments when the API call fails."
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","1","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperPositive","","","test_get_wiki_success","Tests get wiki method successfully"
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","2","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsPositive","","","test_get_work_items_success",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsNegative","","","test_parse_pull_requests_no_commits",""
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","0","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperValidateToolkit","","","test_wiki_validate_toolkit_exception",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","2","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperPositive","","","test_get_all_test_suites_success","Test successful retrieval of all test suites for a plan."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado","test_ado_utils","TestAdoUtils","","","test_generate_diff_with_empty_base","Test generation of diff when base text is empty."
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperExceptions","","","test_get_wiki_page_by_path_logs_error","Test logger called when extraction fails due to an API error."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado","test_ado_utils","TestAdoUtils","","","test_generate_diff_positive","Test successful generation of diff between base and target files."
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","1","src.tests.ado.work_item","test_unit_ado_wrapper","TestAdoWorkItemWrapper","","","test_create_work_item_api_error","Test create_work_item when the API call fails."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperNegative","","","test_get_test_case_invalid","Test retrieval with an error caused by the API."
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","1","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperNegative","","","test_delete_page_by_id_invalid_identifier","Test deletion with an invalid wiki identifier."
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","0","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperValidateToolkit","","","test_run_tool[get_wiki_page_by_id-get_wiki_page_by_id]",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests.ado.work_item","test_unit_ado_wrapper","TestAdoWorkItemWrapper","","","test_run_tool[get_comments-get_comments]",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests.ado.work_item","test_unit_ado_wrapper","TestAdoWorkItemWrapper","","","test_validate_toolkit_success",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsPositive","","","test_parse_pull_requests_single_input_not_list",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperValidateToolkit","","","test_run_tool[add_test_case-add_test_case]",""
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","0","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperValidateToolkit","","","test_run_tool[modify_wiki_page-modify_wiki_page]",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests.gitlab","test_gitlab_utils","TestGitlabUtilsGetDiffWPosition","","","test_get_diff_w_position_positive","Test successful extraction of diff positions."
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","19","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperValidateToolkit","","","test_wiki_validate_toolkit_success",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests.ado.work_item","test_unit_ado_wrapper","TestAdoWorkItemWrapper","","","test_validate_toolkit_missing_organization",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsPositive","","","test_parse_pull_requests_multiple_commits",""
"passed","Tue Apr 01 09:26:11 GMT 2025","Tue Apr 01 09:26:11 GMT 2025","0","src.tests.ado.work_item","test_unit_ado_wrapper","TestAdoWorkItemWrapper","","","test_link_work_items_invalid_link_type","Test linking with an invalid link type."
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","1","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperExceptions","","","test_get_test_case_logs_error","Test logger called when retrieval of a test case fails."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsNegative","","","test_create_pr_same_source_and_target_branch",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado","test_ado_utils","TestAdoUtils","","","test_generate_diff_with_none_parameters","Test generation of diff when None is passed as parameters."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsPositive","","","test_list_branches_in_repo_success",""
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposToolsExceptions","","","test_create_pr_exception",""
"skipped","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","0","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperPositive","","","test_modify_wiki_page_success_with_existing_wiki_and_page","Test successful modification of wiki page when wiki and page exist."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","1","src.tests.ado.repos","test_unit_ado_repos","TestReposApiWrapperValidateToolkit","","","test_run_tool[delete_file-delete_file]",""
"passed","Tue Apr 01 09:26:10 GMT 2025","Tue Apr 01 09:26:10 GMT 2025","1","src.tests.ado.wiki","test_unit_ado_wiki","TestWikiApiWrapperPositive","","","test_delete_page_by_path_success","Test successful deletion of a wiki page by path."
"passed","Tue Apr 01 09:26:09 GMT 2025","Tue Apr 01 09:26:09 GMT 2025","0","src.tests.ado.test_plan","test_unit_ado_test_plan","TestPlanApiWrapperNegative","","","test_get_test_cases_no_cases_found","Test retrieval when no test cases are found."
